numeric1,numeric2,numeric3,numeric4,numeric5,numeric6,numeric7,numeric8,class
0.522753,0.543275,0.250686,0.749454,0.727709,0.2463,0.864182,0.395428,0
0.528964,0.345181,0.691897,0.823746,0.697827,0.488507,0.661965,0.06917,0
0.46078,0.615015,0.976657,0.460813,0.752265,0.058333,0.214533,0.281427,0
0.158724,0.855453,0.339001,0.042964,0.219824,0.946572,0.207469,0.779434,0
0.835793,0.16977,0.336322,0.177038,0.019065,0.826081,0.744428,0.936764,0
0.123924,0.118811,0.671439,0.496028,0.989606,0.955536,0.847085,0.123716,1
0.140317,0.44204,0.773755,0.446851,0.299897,0.894518,0.177073,0.667353,0
0.999353,0.34968,0.377789,0.083796,0.982247,0.361982,0.843187,0.045737,1
0.445932,0.343009,0.58737,0.137179,0.895899,0.820124,0.40713,0.210885,0
0.535975,0.769808,0.163765,0.876733,0.668918,0.615679,0.451094,0.184982,0
0.539898,0.572021,0.026025,0.539273,0.419689,0.760692,0.320449,0.324377,0
0.494823,0.932638,0.201836,0.340159,0.30879,0.684775,0.904818,0.895898,0
0.081313,0.778844,0.717147,0.338092,0.222035,0.540905,0.570833,0.860012,1
0.75042,0.348461,0.162867,0.672778,0.135465,0.896768,0.60984,0.005369,0
0.276805,0.276713,0.926898,0.944978,0.963054,0.893704,0.813836,0.829254,1
0.163739,0.910349,0.329801,0.758495,0.93794,0.205263,0.042927,0.808477,0
0.575748,0.806153,0.152367,0.693609,0.827933,0.377428,0.897583,0.955247,0
0.724687,0.620871,0.293369,0.231507,0.536101,0.382505,0.858969,0.802538,0
0.885023,0.849587,0.545797,0.399233,0.887199,0.468744,0.510635,0.213498,0
0.464121,0.119587,0.729827,0.154681,0.650747,0.637697,0.704854,0.659424,0
0.803291,0.996722,0.670838,0.781184,0.101503,0.331355,0.786872,0.860834,1
0.635401,0.511328,0.760729,0.811207,0.66815,0.161097,0.240373,0.936166,0
0.374816,0.860715,0.090838,0.248683,0.470946,0.760481,0.367417,0.452645,0
0.665467,0.995256,0.394732,0.109537,0.799141,0.093899,0.866154,0.023834,1
0.862807,0.045127,0.289158,0.549907,0.82893,0.80314,0.419583,0.348412,1
0.375453,0.7947,0.551427,0.101607,0.132728,0.42389,0.658633,0.834706,1
0.042294,0.661649,0.421523,0.784359,0.780547,0.55419,0.112863,0.205507,0
0.970829,0.88778,0.167207,0.114332,0.084252,0.306896,0.012047,0.727708,1
0.512542,0.898619,0.400406,0.278503,0.285491,0.628165,0.051935,0.961281,0
0.301074,0.038808,0.883163,0.994392,0.738062,0.314001,0.487466,0.172144,0
0.528984,0.14031,0.811435,0.824686,0.38551,0.806888,0.166715,0.803431,1
0.888881,0.630477,0.815012,0.966293,0.584734,0.104552,0.368857,0.649706,0
0.854697,0.137007,0.161843,0.783346,0.57638,0.362866,0.559429,0.628651,0
0.228897,0.796818,0.905055,0.603709,0.15281,0.024948,0.42617,0.294758,0
0.1314,0.725865,0.960935,0.54849,0.324418,0.558467,0.808721,0.489557,0
0.855988,0.356951,0.356169,0.414112,0.03508,0.133201,0.385465,0.772911,0
0.269992,0.602539,0.132603,0.876465,0.227522,0.820873,0.230793,0.529905,0
0.683037,0.049613,0.647829,0.536673,0.809383,0.149289,0.606067,0.897872,0
0.360614,0.643612,0.259855,0.578004,0.320747,0.092825,0.597576,0.908075,0
0.108278,0.568467,0.634159,0.053455,0.353947,0.83128,0.46475,0.486581,0
0.602243,0.279785,0.16139,0.073552,0.026401,0.859137,0.811928,0.208855,0
0.392155,0.898188,0.224019,0.413878,0.057262,0.277249,0.946953,0.952619,0
0.751825,0.419864,0.300195,0.31188,0.248688,0.349,0.039872,0.843485,0
0.803714,0.451339,0.143117,0.472471,0.422475,0.652961,0.945033,0.13791,0
0.592927,0.42552,0.524175,0.55197,0.112871,0.414066,0.799853,0.938001,0
0.036529,0.506022,0.27816,0.639902,0.566325,0.845355,0.763538,0.882694,1
0.923932,0.636831,0.638818,0.508193,0.848968,0.582306,0.50904,0.20985,0
0.394159,0.444311,0.103027,0.647294,0.112605,0.541786,0.331525,0.833786,0
0.565756,0.948608,0.311886,0.358759,0.319985,0.787658,0.986648,0.332788,0
0.24513,0.291468,0.686984,0.423815,0.980158,0.23507,0.621896,0.991116,0
0.889102,0.937501,0.810144,0.117452,0.69467,0.275457,0.414297,0.29006,0
0.247454,0.055938,0.784918,0.587558,0.565401,0.654296,0.777773,0.492548,1
0.361244,0.039885,0.06811,0.868647,0.764811,0.183633,0.253403,0.215863,0
0.842682,0.370131,0.509615,0.049691,0.819383,0.121424,0.445905,0.136983,1
0.61234,0.280527,0.588848,0.365605,0.407051,0.299709,0.619593,0.225086,1
0.51948,0.931973,0.086057,0.231901,0.719373,0.333667,0.817102,0.145742,0
0.521279,0.052038,0.676783,0.492055,0.689251,0.493565,0.614162,0.731335,0
0.346742,0.247254,0.187764,0.39711,0.634976,0.071648,0.8737,0.662231,0
0.82106,0.445104,0.502554,0.087049,0.121366,0.32599,0.112551,0.753238,1
0.276233,0.172745,0.355149,0.593473,0.088791,0.333343,0.344062,0.489883,0
0.723697,0.629494,0.499889,0.633107,0.550866,0.333015,0.509866,0.70903,0
0.714765,0.760101,0.995925,0.711667,0.411585,0.393805,0.864109,0.56839,0
0.064658,0.785857,0.594527,0.307636,0.202684,0.486028,0.923418,0.199424,1
0.865897,0.900546,0.467526,0.155446,0.792012,0.290666,0.845876,0.688207,0
0.466843,0.088296,0.765153,0.897635,0.363693,0.327666,0.352303,0.278753,0
0.341176,0.270338,0.741571,0.625486,0.220854,0.235425,0.553107,0.943345,0
0.024078,0.237722,0.436376,0.077681,0.211714,0.283492,0.294007,0.714407,1
0.540906,0.077012,0.150349,0.516516,0.829797,0.450512,0.88388,0.422437,0
0.004152,0.045992,0.203736,0.551191,0.289063,0.649453,0.318047,0.73454,1
0.304442,0.106414,0.715347,0.427719,0.124739,0.932138,0.360256,0.638092,0
0.071383,0.570827,0.390741,0.554973,0.120619,0.755118,0.096643,0.764063,1
0.330023,0.570505,0.557798,0.28642,0.613629,0.638921,0.824971,0.194531,0
0.528711,0.301513,0.937934,0.227051,0.476429,0.802698,0.392412,0.64892,0
0.864136,0.25595,0.891267,0.585058,0.328834,0.606303,0.34515,0.193496,1
0.079328,0.895379,0.123994,0.337777,0.778842,0.881845,0.503109,0.86864,0
0.160404,0.473496,0.096269,0.231435,0.74404,0.486732,0.823055,0.878448,0
0.607834,0.96506,0.618867,0.884223,0.154178,0.66024,0.663386,0.237174,0
0.208015,0.308116,0.37691,0.512245,0.585685,0.015645,0.813865,0.017047,0
0.480929,0.416541,0.36893,0.047849,0.628921,0.249949,0.903591,0.592013,1
0.229673,0.669949,0.499571,0.669891,0.038924,0.903215,0.050487,0.521903,0
0.867632,0.837982,0.814182,0.015458,0.970455,0.749572,0.865588,0.971587,0
0.449087,0.646015,0.113613,0.592576,0.848116,0.651888,0.175399,0.809622,1
0.579033,0.439321,0.937469,0.163435,0.672315,0.96217,0.075623,0.780944,0
0.627989,0.652706,0.154119,0.117678,0.811861,0.799703,0.179521,0.398122,0
0.92758,0.042664,0.645741,0.105256,0.583985,0.78897,0.174205,0.445712,1
0.872681,0.889069,0.826668,0.448409,0.172546,0.089384,0.048121,0.242238,0
0.105888,0.62345,0.983341,0.102288,0.685218,0.798854,0.603032,0.05434,0
0.210117,0.590863,0.674132,0.183752,0.400439,0.063225,0.113752,0.307604,1
0.585091,0.902405,0.677322,0.337871,0.50489,0.473628,0.24894,0.488624,0
0.433515,0.585398,0.225518,0.461676,0.872308,0.583748,0.616215,0.882814,1
0.032713,0.488268,0.514793,0.55467,0.684386,0.629076,0.544885,0.542509,0
0.717499,0.647159,0.726825,0.715644,0.94457,0.780142,0.969563,0.129876,0
0.250083,0.071306,0.052309,0.555324,0.185512,0.511789,0.527958,0.529179,0
0.502773,0.154205,0.453949,0.544386,0.920974,0.920491,0.236124,0.372927,1
0.62927,0.167605,0.157275,0.066361,0.64295,0.07178,0.354432,0.876421,1
0.150326,0.545356,0.107605,0.194968,0.414813,0.709775,0.307569,0.625253,0
0.629555,0.914147,0.881394,0.465407,0.361231,0.910879,0.771833,0.210274,0
0.86517,0.078157,0.79029,0.159134,0.605671,0.513654,0.292998,0.854569,0
0.773434,0.414663,0.166141,0.871667,0.456245,0.406909,0.048052,0.426962,0
0.389604,0.387624,0.065269,0.38293,0.890695,0.00804,0.614066,0.486595,0
0.66215,0.136274,0.880266,0.099693,0.641287,0.513642,0.857486,0.2531,1
0.966021,0.34577,0.597604,0.589612,0.430405,0.754438,0.307137,0.646905,1
0.51076,0.856903,0.689339,0.976429,0.157622,0.736539,0.624201,0.794193,1
0.069228,0.72192,0.877198,0.215833,0.089029,0.201081,0.032471,0.641062,1
0.702729,0.663481,0.25731,0.521541,0.349598,0.784268,0.822141,0.571403,0
0.408317,0.143791,0.523886,0.461112,0.269377,0.609838,0.290438,0.173032,1
0.864059,0.500923,0.280113,0.491028,0.384273,0.396008,0.732353,0.54661,0
0.69805,0.859374,0.674549,0.950585,0.142236,0.408905,0.34477,0.801878,0
0.956944,0.771891,0.851299,0.784109,0.615586,0.844529,0.15726,0.635742,1
0.699791,0.799579,0.952258,0.511037,0.770306,0.471277,0.352838,0.136738,0
0.892964,0.487342,0.659694,0.213397,0.093051,0.615055,0.591948,0.210399,0
0.031952,0.441673,0.517456,0.560211,0.626663,0.819008,0.202965,0.270082,0
0.165802,0.467843,0.519095,0.138355,0.714989,0.759911,0.352497,0.087747,0
0.249989,0.973492,0.701163,0.609408,0.007751,0.253238,0.558764,0.949255,0
0.0035,0.095685,0.729994,0.462025,0.526287,0.428947,0.161336,0.508697,0
0.695913,0.258439,0.720221,0.379356,0.840909,0.410016,0.610515,0.986291,0
0.540241,0.117767,0.773337,0.49105,0.660688,0.075748,0.689636,0.604372,0
0.617342,0.101263,0.974562,0.029372,0.386427,0.741895,0.033571,0.406022,1
0.50766,0.999264,0.836307,0.158966,0.427615,0.839617,0.556724,0.850845,0
0.056082,0.314616,0.426512,0.999795,0.334137,0.925312,0.653787,0.832454,1
0.945696,0.328077,0.670144,0.112784,0.043525,0.603352,0.286541,0.012162,0
0.006235,0.086392,0.562127,0.967708,0.794529,0.193749,0.319994,0.613439,0
0.432967,0.770062,0.279997,0.162847,0.507791,0.226791,0.72112,0.071651,0
0.341846,0.147851,0.434555,0.41594,0.684402,0.096673,0.483495,0.183614,0
0.336675,0.075046,0.946803,0.595974,0.123122,0.456149,0.391102,0.651502,0
0.014075,0.24252,0.289438,0.31534,0.007048,0.184259,0.984592,0.16563,1
0.58205,0.633614,0.0812,0.851877,0.160509,0.009127,0.343279,0.420643,0
0.017904,0.395877,0.272334,0.420349,0.526965,0.117897,0.54615,0.709661,0
0.441321,0.084691,0.40947,0.062871,0.168704,0.335811,0.925174,0.99088,1
0.628368,0.485817,0.71818,0.677837,0.339099,0.706475,0.474188,0.571192,0
0.842214,0.473891,0.991515,0.956853,0.428228,0.555343,0.026646,0.801332,1
0.406332,0.613897,0.522781,0.249233,0.83262,0.368444,0.065503,0.427092,0
0.69599,0.462657,0.570861,0.62357,0.049916,0.068385,0.27853,0.491141,0
0.473782,0.777364,0.096334,0.645927,0.549232,0.51967,0.222323,0.929963,0
0.745007,0.088182,0.7567,0.644167,0.217988,0.345352,0.708306,0.260465,0
0.558659,0.341964,0.398977,0.477963,0.436007,0.387061,0.773993,0.000773,0
0.429818,0.5741,0.537952,0.084015,0.077649,0.390433,0.352802,0.71975,1
0.309221,0.815534,0.558376,0.316004,0.992759,0.747976,0.005693,0.859772,0
0.275795,0.691978,0.629371,0.848818,0.76723,0.381394,0.327925,0.727286,0
0.377933,0.422368,0.569341,0.166582,0.813939,0.095419,0.894188,0.295688,0
0.299291,0.173568,0.14967,0.904009,0.094851,0.985159,0.855426,0.715044,1
0.774894,0.978377,0.575471,0.060632,0.025072,0.729012,0.550601,0.673201,0
0.933328,0.673856,0.13169,0.857416,0.35962,0.849171,0.746696,0.002793,0
0.990792,0.567015,0.232832,0.255304,0.113717,0.271746,0.370233,0.178704,1
0.972816,0.784884,0.36459,0.40522,0.817358,0.768542,0.843591,0.600495,0
0.389389,0.516001,0.655667,0.549057,0.654962,0.112521,0.389397,0.80434,0
0.039311,0.600357,0.068069,0.141189,0.290865,0.028976,0.916288,0.998993,1
0.369538,0.174811,0.444138,0.210033,0.431453,0.274458,0.349297,0.570326,1
0.065292,0.331029,0.898629,0.229192,0.424707,0.425474,0.518179,0.448964,1
0.796736,0.992957,0.294094,0.017714,0.447944,0.209,0.966928,0.485549,1
0.297979,0.470873,0.787858,0.438996,0.084538,0.456828,0.297785,0.228166,0
0.204201,0.399046,0.688877,0.917861,0.340391,0.015791,0.913014,0.746456,0
0.322679,0.014028,0.112747,0.045347,0.400957,0.195886,0.267715,0.39696,1
0.263485,0.98062,0.173154,0.790732,0.67957,0.588335,0.996977,0.674212,1
0.605661,0.222531,0.698044,0.090329,0.957891,0.335606,0.530638,0.542116,1
0.024616,0.464776,0.708787,0.832582,0.669226,0.185438,0.058932,0.890149,0
0.056567,0.444828,0.150632,0.509001,0.625513,0.910886,0.96231,0.008899,0
0.425772,0.999571,0.612722,0.050446,0.738756,0.928432,0.068717,0.229494,0
0.110352,0.48507,0.025945,0.618324,0.537686,0.19618,0.351606,0.121434,0
0.572488,0.236205,0.576925,0.370198,0.530424,0.724178,0.931956,0.893372,0
0.828752,0.023184,0.326407,0.469363,0.713944,0.27889,0.497606,0.89136,0
0.286389,0.711983,0.270337,0.857901,0.7811,0.113852,0.503149,0.339103,0
0.521289,0.585729,0.831908,0.562769,0.826003,0.808544,0.7637,0.714753,1
0.423464,0.034068,0.022863,0.554426,0.598541,0.54751,0.305796,0.408764,0
0.3858,0.567538,0.762315,0.427549,0.608802,0.421753,0.588724,0.557344,0
0.461858,0.364001,0.091398,0.423362,0.632198,0.58444,0.459551,0.196046,0
0.668511,0.804129,0.272001,0.56311,0.416072,0.342949,0.455134,0.128006,0
0.859206,0.703015,0.007878,0.912205,0.63855,0.519286,0.314408,0.151387,0
0.843621,0.194909,0.276421,0.244588,0.420444,0.660905,0.814206,0.540532,1
0.679496,0.478125,0.509363,0.626823,0.940974,0.933962,0.29192,0.925384,1
0.312438,0.877153,0.110708,0.69146,0.958084,0.781036,0.468266,0.963686,1
0.989458,0.928995,0.550154,0.619208,0.284151,0.675343,0.433444,0.450492,0
0.122035,0.450767,0.520305,0.09943,0.517854,0.553482,0.909961,0.759541,1
0.52449,0.795595,0.895939,0.78851,0.582991,0.758736,0.155422,0.760996,1
0.203439,0.753831,0.483628,0.035607,0.875017,0.576969,0.118545,0.610099,1
0.124116,0.806633,0.799972,0.895345,0.0661,0.697137,0.711694,0.051273,0
0.62935,0.688924,0.366757,0.696953,0.869459,0.178458,0.313212,0.132185,0
0.436966,0.468772,0.261281,0.689394,0.313775,0.756264,0.862835,0.472329,0
0.391399,0.600225,0.910166,0.532021,0.328454,0.568568,0.163453,0.48063,0
0.395301,0.656621,0.364909,0.650274,0.690526,0.635376,0.252533,0.166623,0
0.196925,0.701409,0.547474,0.72597,0.633952,0.672782,0.956442,0.439729,0
0.959058,0.50352,0.204186,0.841697,0.672136,0.073867,0.990991,0.041163,0
0.785294,0.054307,0.556234,0.048862,0.434404,0.13844,0.221457,0.50299,1
0.629429,0.093094,0.885031,0.378907,0.56725,0.88365,0.945365,0.778894,0
0.263744,0.598359,0.540752,0.56724,0.001114,0.017504,0.311333,0.44115,0
0.231978,0.451592,0.112288,0.009399,0.133489,0.907314,0.237229,0.588363,0
0.962759,0.730845,0.746938,0.718989,0.729123,0.625114,0.440946,0.858485,1
0.469278,0.341015,0.858089,0.306919,0.588107,0.402068,0.447072,0.191658,0
0.310984,0.937895,0.709185,0.251474,0.282629,0.073914,0.682722,0.237393,1
0.743089,0.35301,0.612254,0.978746,0.51317,0.349461,0.025832,0.550641,1
0.229658,0.976284,0.729282,0.522966,0.884931,0.984173,0.419185,0.971265,0
0.746062,0.80356,0.714715,0.786255,0.155268,0.190887,0.413452,0.831456,0
0.546589,0.106007,0.687359,0.667342,0.25291,0.869672,0.752534,0.885629,1
0.322974,0.928447,0.269979,0.578759,0.619761,0.488875,0.364477,0.107314,0
0.929654,0.873631,0.684858,0.12207,0.676038,0.699387,0.371252,0.747586,0
0.101499,0.879498,0.143615,0.940638,0.459555,0.014149,0.980673,0.299566,0
0.839835,0.946438,0.019545,0.01948,0.739917,0.134941,0.373739,0.263514,1
0.392505,0.021613,0.540781,0.95174,0.158408,0.758478,0.950682,0.857056,1
0.003781,0.497337,0.992543,0.941302,0.194357,0.943845,0.54899,0.065067,1
0.859884,0.030575,0.666769,0.561076,0.008767,0.373307,0.49671,0.673753,0
0.905906,0.640568,0.047399,0.536502,0.465976,0.088519,0.614289,0.183445,0
0.459915,0.291637,0.969597,0.073782,0.884141,0.534168,0.528244,0.744663,1
0.800015,0.418179,0.741192,0.502389,0.315333,0.991089,0.909948,0.51195,1
0.150155,0.098897,0.464621,0.251373,0.405998,0.730867,0.502798,0.060031,1
0.740461,0.837291,0.047653,0.429005,0.1386,0.473974,0.051066,0.75682,0
0.867867,0.155447,0.641179,0.525275,0.005198,0.983462,0.493694,0.237808,1
0.13284,0.458142,0.492338,0.006797,0.413755,0.876246,0.036328,0.376352,0
0.277969,0.874312,0.451277,0.823634,0.377956,0.984013,0.964872,0.394419,1
0.304204,0.032906,0.619813,0.097575,0.791312,0.845777,0.313829,0.008294,1
0.790525,0.980157,0.880287,0.511414,0.836338,0.164121,0.752734,0.753796,1
0.592822,0.695304,0.292884,0.168738,0.329582,0.307161,0.303932,0.88553,1
0.347765,0.911793,0.5997,0.94377,0.053285,0.188243,0.755014,0.494701,0
0.457456,0.200991,0.323851,0.590798,0.374462,0.105429,0.879158,0.740037,0
0.480627,0.525446,0.201886,0.132707,0.70217,0.372789,0.826686,0.336327,0
0.10618,0.71872,0.937798,0.298173,0.58376,0.82553,0.301103,0.695132,0
0.134842,0.598822,0.516907,0.027015,0.490886,0.531003,0.382898,0.362181,1
0.144724,0.672294,0.567906,0.313267,0.596048,0.287604,0.114396,0.645992,0
0.766548,0.635944,0.511341,0.905486,0.090466,0.743621,0.208939,0.582249,1
0.744352,0.133298,0.48281,0.633827,0.844046,0.218033,0.497675,0.628461,0
0.207426,0.472772,0.269159,0.383422,0.458234,0.555316,0.977237,0.733442,1
0.829272,0.264609,0.745973,0.983589,0.012538,0.596272,0.571602,0.676135,1
0.799378,0.183611,0.554612,0.532408,0.055486,0.096918,0.97139,0.81832,0
0.783571,0.314691,0.007106,0.926193,0.640822,0.177465,0.163913,0.665729,0
0.298736,0.788288,0.457164,0.613381,0.459702,0.633419,0.517226,0.882104,1
0.177692,0.662665,0.625603,0.842393,0.369687,0.690837,0.531488,0.650728,1
0.04999,0.260124,0.61845,0.92297,0.871295,0.03776,0.620893,0.527962,0
0.01443,0.414172,0.626025,0.270538,0.332923,0.213872,0.539464,0.183315,1
0.929063,0.334674,0.541266,0.253122,0.014881,0.690395,0.313988,0.670582,0
0.994472,0.048004,0.985596,0.110339,0.193362,0.222269,0.797371,0.124582,1
0.556107,0.619258,0.480592,0.46401,0.935088,0.304639,0.205703,0.028022,0
0.301456,0.613524,0.753751,0.189915,0.323451,0.815681,0.252301,0.443024,0
0.277833,0.50327,0.416642,0.670221,0.186896,0.177801,0.742019,0.851844,0
0.406569,0.978865,0.503697,0.696123,0.630357,0.619236,0.739112,0.501312,0
0.419376,0.369268,0.609954,0.540221,0.920505,0.36809,0.671919,0.395528,0
0.392677,0.629914,0.616014,0.968167,0.5256,0.860835,0.987662,0.331345,0
0.305682,0.604842,0.238499,0.209112,0.360733,0.297309,0.220636,0.621167,1
0.297979,0.520069,0.89429,0.154489,0.539219,0.124238,0.587069,0.397593,0
0.552438,0.915272,0.616832,0.304657,0.180953,0.279326,0.469935,0.644446,1
0.979198,0.470785,0.012779,0.23294,0.078473,0.277924,0.407007,0.348708,1
0.126522,0.436958,0.497268,0.586594,0.271552,0.474331,0.445419,0.417898,0
0.994303,0.622899,0.296097,0.894233,0.831064,0.079739,0.976034,0.257424,0
0.675996,0.151636,0.953092,0.699236,0.402928,0.768869,0.410879,0.152442,1
0.004763,0.438733,0.330945,0.788682,0.312903,0.957319,0.31695,0.848741,1
0.629616,0.101376,0.343799,0.537337,0.283014,0.081658,0.869657,0.977207,0
0.197325,0.754984,0.909868,0.636213,0.060397,0.464299,0.739185,0.21638,0
0.565888,0.904355,0.862367,0.725255,0.509335,0.595185,0.773062,0.337633,0
0.225334,0.38639,0.807039,0.699662,0.967275,0.912303,0.088217,0.527529,0
0.351644,0.071422,0.164557,0.709389,0.915598,0.413087,0.435795,0.631852,0
0.169575,0.780182,0.886081,0.121355,0.265937,0.67871,0.952027,0.215869,0
0.550156,0.623434,0.580252,0.963894,0.812807,0.143313,0.658423,0.585353,0
0.018654,0.221311,0.039913,0.622968,0.653344,0.690207,0.32458,0.162874,1
0.598777,0.509378,0.406818,0.809687,0.62492,0.907061,0.556876,0.863928,1
0.168903,0.088463,0.462634,0.068664,0.061432,0.582123,0.22634,0.367398,0
0.256116,0.325275,0.784501,0.346724,0.419025,0.273504,0.598974,0.424902,1
0.443822,0.660851,0.753436,0.39152,0.572058,0.03354,0.781812,0.603547,0
0.818743,0.833861,0.653861,0.999564,0.830057,0.620294,0.347991,0.106633,0
0.13305,0.975791,0.352543,0.383227,0.976482,0.778189,0.254123,0.566822,0
0.607428,0.785056,0.295221,0.176215,0.88004,0.419846,0.413244,0.956311,0
0.550863,0.237054,0.809193,0.847077,0.479374,0.791124,0.536625,0.008551,1
0.222904,0.537206,0.950167,0.540255,0.191865,0.951408,0.10772,0.796021,0
0.614215,0.274007,0.381636,0.614226,0.047359,0.151182,0.601539,0.358604,0
0.07117,0.979116,0.025066,0.396244,0.097593,0.938904,0.312726,0.527098,1
0.940295,0.55153,0.469179,0.923244,0.902085,0.079223,0.40562,0.336378,0
0.658319,0.252853,0.376616,0.688407,0.141297,0.614568,0.04958,0.67276,1
0.963629,0.230713,0.376248,0.662942,0.657829,0.652142,0.752862,0.050077,1
0.154902,0.777339,0.179434,0.112604,0.476432,0.708349,0.258322,0.659022,0
0.572703,0.780341,0.908493,0.978482,0.603632,0.69268,0.614229,0.084264,0
0.729818,0.072723,0.875674,0.841584,0.65773,0.863108,0.283469,0.333892,1
0.766123,0.639153,0.300916,0.740765,0.629968,0.335,0.404421,0.075697,0
0.153741,0.885532,0.706664,0.36351,0.327639,0.97559,0.566788,0.224846,1
0.828306,0.428884,0.978034,0.379111,0.299933,0.76605,0.715664,0.277449,0
0.172073,0.114606,0.326597,0.933777,0.297279,0.963173,0.047112,0.034589,1
0.524698,0.218096,0.646075,0.577201,0.564985,0.642713,0.008543,0.611304,1
0.147431,0.037812,0.998227,0.140106,0.521944,0.45641,0.767178,0.875091,0
0.816531,0.336774,0.217198,0.332323,0.625196,0.684728,0.759857,0.708436,0
0.471666,0.339543,0.870622,0.080914,0.47112,0.917342,0.187505,0.739912,0
0.595099,0.241721,0.065755,0.877879,0.434045,0.943399,0.567506,0.438376,1
0.247411,0.43899,0.838925,0.656976,0.393048,0.683596,0.707293,0.714798,1
0.93558,0.932723,0.116572,0.969187,0.347742,0.246086,0.712412,0.426246,0
0.739161,0.619207,0.486164,0.476361,0.973809,0.438267,0.892362,0.426568,0
0.370379,0.419498,0.265273,0.032559,0.419082,0.31647,0.677474,0.058291,1
0.093887,0.456948,0.607083,0.872649,0.890944,0.605575,0.910121,0.230279,0
0.682003,0.739428,0.630627,0.677659,0.835829,0.070606,0.123544,0.475677,0
0.831175,0.053288,0.81401,0.536436,0.761605,0.172307,0.671561,0.634669,0
0.715475,0.026071,0.13893,0.073143,0.003629,0.588758,0.82245,0.056583,1
0.602902,0.565027,0.724749,0.26011,0.985236,0.435042,0.180289,0.465884,0
0.710266,0.128451,0.940417,0.685586,0.773465,0.263009,0.04703,0.886564,0
0.722443,0.536873,0.232515,0.295916,0.980787,0.173155,0.588586,0.269487,0
0.651775,0.281139,0.157707,0.881678,0.313628,0.620658,0.918218,0.7172,1
0.963406,0.534408,0.357885,0.827302,0.318458,0.747598,0.460501,0.450749,0
0.142323,0.325102,0.466274,0.893717,0.126234,0.323393,0.209147,0.91303,0
0.127898,0.577833,0.182796,0.053542,0.245976,0.625474,0.741974,0.653215,0
0.291692,0.979344,0.006959,0.648367,0.708259,0.842252,0.10629,0.88676,1
0.884327,0.876495,0.366563,0.387642,0.109399,0.830379,0.937989,0.875561,0
0.127186,0.663322,0.130501,0.958711,0.357116,0.30836,0.427627,0.522755,0
0.374732,0.3642,0.743932,0.267529,0.168456,0.818533,0.996762,0.826723,0
0.023229,0.370148,0.474111,0.579576,0.620755,0.039449,0.797849,0.088813,0
0.091641,0.535298,0.505164,0.08052,0.306418,0.280691,0.400956,0.019314,1
0.650492,0.090567,0.870069,0.626143,0.892303,0.242156,0.280593,0.136222,0
0.52447,0.081557,0.458152,0.701072,0.134493,0.369833,0.965931,0.101318,0
0.944553,0.28772,0.586354,0.855841,0.649225,0.390111,0.967698,0.888094,0
0.075442,0.829814,0.872567,0.141814,0.990767,0.85464,0.845021,0.926066,0
0.594081,0.922688,0.39931,0.313513,0.837024,0.777795,0.02551,0.615983,0
0.745043,0.480413,0.406036,0.817858,0.333656,0.698746,0.24185,0.860497,1
0.548564,0.530816,0.998337,0.839876,0.897472,0.75019,0.6982,0.504785,0
0.087011,0.646414,0.61235,0.924394,0.029911,0.565771,0.329666,0.831695,1
0.045558,0.848817,0.222617,0.943252,0.941364,0.108201,0.768129,0.505914,0
0.932853,0.693594,0.531708,0.427567,0.037136,0.750143,0.877722,0.61171,0
0.657468,0.492663,0.629868,0.534583,0.565816,0.189863,0.973229,0.678769,0
0.385891,0.881221,0.862983,0.168631,0.980849,0.033692,0.084678,0.840661,0
0.857868,0.186248,0.897134,0.025732,0.816082,0.127333,0.881431,0.520471,1
0.584848,0.303617,0.218032,0.581387,0.126069,0.968031,0.119033,0.288116,1
0.607342,0.040843,0.553604,0.291058,0.791912,0.779657,0.72211,0.783891,0
0.736952,0.132496,0.958023,0.522904,0.243433,0.082715,0.866598,0.852761,0
0.458865,0.38532,0.545456,0.992275,0.398434,0.841322,0.674574,0.283951,0
0.920588,0.660082,0.111807,0.717516,0.869853,0.519183,0.38499,0.80034,0
0.682709,0.647173,0.132748,0.766597,0.741573,0.62659,0.11357,0.192214,0
0.157463,0.643018,0.87631,0.314108,0.463689,0.590483,0.565164,0.739888,0
0.910884,0.784301,0.618321,0.778156,0.667993,0.029605,0.311837,0.319748,0
0.254319,0.447046,0.198963,0.056675,0.954471,0.766772,0.499973,0.838232,0
0.801107,0.767591,0.408747,0.132707,0.949585,0.160298,0.099678,0.888278,0
0.914165,0.492473,0.942162,0.568165,0.187137,0.586606,0.059759,0.772787,1
0.220307,0.614268,0.907304,0.655614,0.612469,0.156054,0.981568,0.289612,0
0.617043,0.500414,0.129755,0.24761,0.760811,0.994004,0.174978,0.922622,0
0.447657,0.472036,0.738983,0.533113,0.910536,0.669173,0.209793,0.333357,0
0.770335,0.039827,0.775569,0.280526,0.762111,0.601294,0.325853,0.297816,1
0.897139,0.253993,0.80752,0.316862,0.443526,0.53011,0.315124,0.482906,1
0.628586,0.875314,0.793959,0.262605,0.892984,0.377748,0.73906,0.707084,0
0.859638,0.324333,0.684471,0.791766,0.919626,0.086491,0.59451,0.579716,0
0.482866,0.615718,0.492392,0.936682,0.49308,0.263987,0.791448,0.663699,0
0.764574,0.734824,0.830309,0.207089,0.062609,0.717918,0.055821,0.555862,0
0.619668,0.163487,0.146067,0.542987,0.956648,0.212174,0.120783,0.529685,0
