att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,class
0.976528,0.495502,0.26334,0.838754,1.186727,0.310709,0.176282,0.648642,0.2278,0.825932,1
0.250801,0.254384,1.023422,-0.23806,1.073299,0.642286,0.528379,0.733949,0.643171,0.130402,0
0.785078,0.537948,0.613993,0.703819,0.808193,0.357564,0.039237,0.569326,0.430804,0.534187,1
0.120065,0.090406,0.483232,0.692172,0.801053,0.294285,0.383481,0.39963,0.320589,0.409749,1
0.33518,0.242511,0.919517,0.056854,0.885946,0.610402,0.450149,0.891214,0.37743,0.187513,0
0.100786,0.108095,0.480956,0.678633,0.771879,0.316487,0.351978,0.427147,0.32178,0.409175,1
0.065995,0.964016,-0.000212,0.64629,-0.079488,0.652341,0.687436,0.259388,0.416207,0.071517,1
-0.250809,0.581505,0.396872,0.839179,0.421344,-0.006514,0.030086,0.869474,-0.106456,-0.150264,0
0.361635,0.48906,0.952633,0.492127,0.602532,0.29209,0.229936,0.764361,0.583954,0.734282,1
0.020538,0.18135,0.328134,0.85787,0.357335,0.69218,0.270758,0.602318,0.552543,0.534305,0
0.512018,0.431623,0.581999,0.573367,0.158425,0.200033,0.000701,0.676891,0.330151,0.372088,0
0.370143,0.194152,0.471944,0.717179,0.0879,0.173721,0.182252,0.54016,0.358924,0.340603,0
0.962211,0.915654,1.165624,0.513906,0.328663,0.26797,0.502273,0.886281,-0.018295,0.682934,1
0.316152,0.308472,-0.110872,-0.089306,0.562566,0.348521,0.898876,0.576671,0.807929,0.923519,1
0.114395,0.40216,0.497557,0.990708,0.48339,0.512294,0.655638,0.778244,0.1227,0.3854,0
-0.622232,0.041973,0.440143,0.844839,0.138086,-0.167697,0.863119,0.832994,-0.145617,1.247118,1
0.088454,0.40344,1.018445,-0.1424,0.736528,0.284288,0.47493,1.027825,0.604295,0.299698,0
1.101271,0.716633,0.266221,0.414625,0.757767,0.278483,1.172691,0.522357,0.309444,0.281839,1
0.77572,0.624951,0.626161,0.612601,0.741851,0.510004,0.137838,0.631269,0.249267,0.367578,1
0.393577,0.18873,0.465429,0.704695,0.069373,0.205334,0.172293,0.517399,0.34922,0.326733,0
-0.189486,0.07963,0.290825,0.335644,0.822273,0.214577,1.233088,0.597127,0.579922,0.96702,1
-0.058183,0.665614,0.124289,0.561922,0.561051,0.383873,0.535055,0.901587,0.919649,0.542407,0
0.564497,0.691883,0.32655,0.502456,0.326641,0.347685,0.926817,0.718605,0.260249,0.537283,1
0.372959,0.166394,0.544579,0.816005,0.020943,0.064611,0.066064,0.528883,0.364848,0.199289,0
-0.859121,0.765858,0.298259,0.210615,0.886295,0.003336,0.034188,0.780784,0.576284,-0.017195,1
0.694306,0.554039,0.661449,0.525529,-0.28965,-0.339833,0.347699,0.840537,-0.076848,0.856082,1
0.627829,0.688594,0.311818,0.434727,0.380351,0.291325,0.936041,0.676474,0.263519,0.527907,1
0.784808,0.524607,-0.39904,0.608967,0.132405,0.625829,-0.461701,0.363675,0.776661,0.814977,1
0.675283,0.242718,0.758301,0.135852,1.006723,0.867657,0.214838,1.201102,0.023795,0.535605,0
0.80994,0.39713,0.620687,0.177227,0.590429,0.260407,0.674594,0.393143,0.705959,0.948085,1
0.353668,0.141765,0.480132,0.751449,0.020259,0.197678,0.145638,0.591548,0.394245,0.323085,0
0.087615,0.224557,0.214064,0.114556,0.696843,-0.055133,0.917988,0.859388,0.348639,0.833951,1
0.436961,0.235368,0.565833,0.751839,0.037325,0.11716,0.184358,0.518312,0.365134,0.376035,0
-0.13292,0.568274,0.041346,-0.007202,0.852461,0.067032,1.120048,0.828951,0.596932,0.796547,1
0.370843,0.550846,0.809616,0.571358,0.489399,0.407588,0.139326,0.824817,0.653724,0.743425,1
-0.170188,0.418022,-0.116341,0.068959,0.727825,0.208647,0.665572,0.790071,0.572445,1.107516,1
-0.391107,0.018281,0.898165,1.37033,-0.050675,0.675822,1.003878,-0.002994,-0.732504,1.011742,0
0.959323,0.043988,0.931054,0.861202,0.542643,-0.35762,0.270845,0.614575,0.718624,0.536871,1
0.119806,0.093241,0.468663,0.691397,0.778486,0.286942,0.361596,0.416782,0.323461,0.41783,1
0.116531,0.086042,0.474473,0.677955,0.78936,0.304473,0.365699,0.407204,0.314583,0.404203,1
0.286652,0.606342,0.763938,0.599107,0.513118,0.418442,0.137341,0.950647,0.697586,0.644013,1
0.05683,0.103941,0.009147,0.715428,-0.16188,0.786847,0.355514,0.820379,-0.060921,0.886183,0
0.591203,0.654019,0.827138,1.210713,1.112829,0.463609,0.488536,0.882541,-0.140301,0.97922,1
0.561168,0.79727,0.358967,0.494748,0.579881,0.238348,0.946702,0.639875,0.418984,0.430658,1
1.182556,1.093027,1.187097,0.879862,0.302322,-0.318844,-0.141288,1.54159,0.12445,0.318574,1
0.140406,0.271008,0.084239,0.329362,0.889615,0.060474,0.731346,0.567975,0.620124,0.967833,1
-0.019723,0.182695,0.163249,0.106699,0.835239,-0.121796,1.121041,0.602262,0.534782,0.810105,1
0.375604,0.195879,0.484041,0.699209,0.083986,0.19117,0.193292,0.529333,0.351394,0.329483,0
0.464856,0.156639,1.544878,0.834263,0.489404,0.541216,0.313439,0.807752,0.638238,-0.119987,0
0.445263,0.626782,0.901416,0.463607,0.570128,0.521363,0.070853,0.730333,0.735522,0.62109,1
0.346115,0.256893,0.854052,0.127134,0.775067,0.49788,0.399202,0.780135,0.414692,0.180167,0
0.111044,0.083649,0.461954,0.694188,0.778535,0.301022,0.361294,0.404083,0.309111,0.402215,1
0.16314,0.323571,0.390461,-0.007916,1.098025,-0.372061,1.416623,1.045973,0.108806,0.736228,1
0.715597,0.413275,0.043849,0.210537,0.444056,0.058513,0.734554,0.281849,0.911603,1.01249,1
0.317584,1.117498,-0.202249,-0.028446,0.411929,0.132122,1.451088,1.095534,-0.217614,0.096275,1
0.240173,0.048943,-0.228528,0.253237,-0.246114,0.50055,0.345446,0.051495,0.177317,0.209321,1
0.739279,0.933761,0.934751,0.660395,0.074489,0.022534,0.706096,0.802172,0.159166,0.942978,1
0.720578,0.345144,1.042456,1.197735,0.30719,0.493705,0.53268,0.399234,0.258371,0.507147,0
0.588119,0.637079,0.75221,0.50023,0.959585,0.23121,0.085397,0.808381,0.509419,0.643784,1
-0.011055,0.251854,-0.391528,-0.455955,1.412412,-0.033052,1.178594,1.039241,0.581741,0.539422,1
0.395645,0.49603,0.806868,0.468547,0.46017,0.502449,0.177212,0.819003,0.567403,0.809797,1
0.529104,0.112759,0.799215,0.325922,0.789386,0.776817,0.369533,0.571279,0.325915,0.25104,0
0.818278,0.758482,0.739663,0.704915,0.663593,0.336817,-0.027486,0.60428,0.112598,0.596637,1
0.115582,0.092154,0.475673,0.681562,0.791343,0.299997,0.369813,0.409751,0.313491,0.406423,1
0.276066,0.850768,0.499159,0.629397,0.719404,-0.148709,0.14373,0.593259,1.015381,0.802965,0
0.382831,0.200437,0.482758,0.692726,0.080147,0.197916,0.188155,0.533866,0.345576,0.32915,0
0.418678,0.237399,0.512942,0.695667,0.065647,0.238544,0.164494,0.518144,0.337452,0.309241,0
0.435207,0.634,0.796912,0.54681,0.535872,0.464205,0.096881,0.810846,0.61263,0.639678,1
0.357075,0.187245,0.505058,0.697922,0.067263,0.229157,0.167249,0.528316,0.36815,0.311324,0
0.05916,0.118093,0.511354,-0.121852,0.526774,0.429319,0.057708,1.027676,0.483126,-0.035933,0
0.588273,0.687421,0.338721,0.44771,0.395634,0.304346,0.971315,0.692331,0.254425,0.499747,1
0.301158,-0.081658,0.740425,0.642918,0.029099,0.167214,0.355508,0.522983,0.560973,0.368982,0
0.642437,0.632608,0.234634,0.50906,0.307084,0.313703,1.013148,0.753397,0.196166,0.497117,1
0.145704,-0.02766,1.14225,0.052037,0.942487,0.470772,0.150545,0.616223,0.675546,0.139913,0
0.115225,0.076367,0.469822,0.704296,0.785632,0.297068,0.354448,0.397085,0.305824,0.392112,1
0.175764,-0.041144,0.596223,-0.0092,1.052795,0.293343,0.394379,0.928259,0.664331,-0.000754,0
0.849256,0.484135,0.498697,0.753318,0.867129,0.448181,0.185683,0.647368,0.349163,0.438794,1
0.237439,0.763093,0.576051,0.401563,0.144106,0.500086,0.028266,1.10607,1.198982,0.878974,0
0.656191,0.396091,0.204438,0.696959,0.59295,0.504977,1.058121,0.78634,0.295284,0.354308,1
0.494278,0.727503,0.147442,0.932253,0.184247,0.118887,0.429879,0.291533,0.52652,0.091944,0
0.33754,-0.269138,0.128124,0.479073,0.416365,0.331784,0.927939,0.594986,0.941354,0.309511,1
0.448088,0.528951,0.753669,0.494638,0.470111,0.338216,0.17675,0.862855,0.758219,0.665171,1
0.425868,0.473517,0.688302,0.387831,0.737647,-0.074636,1.084043,0.952762,0.514514,0.499876,1
0.948546,0.632084,0.511468,0.136328,0.49265,-0.040048,0.814689,0.864418,0.521597,0.241501,1
0.625084,0.683591,0.292595,0.419603,0.389243,0.28802,0.942949,0.680509,0.271079,0.530755,1
0.316666,0.173841,0.181402,0.821085,0.272401,0.246935,0.156693,0.264089,0.109103,0.093514,0
0.08298,0.598796,0.225123,0.759043,0.729937,0.538496,0.484894,0.68954,1.088134,0.439162,0
0.421005,0.473915,0.13346,0.56755,0.522628,0.083536,0.419239,0.520046,0.766103,0.517014,0
0.166541,0.171185,0.45819,-0.376151,1.310312,0.393542,1.168482,0.625918,0.273722,1.035645,1
0.538592,0.434846,0.728911,0.052874,0.508511,0.65706,0.595206,0.894243,0.252336,0.009303,0
0.132162,0.092157,0.48505,0.691157,0.789628,0.283846,0.356104,0.414512,0.321987,0.396262,1
0.300317,0.152279,0.605483,0.549646,0.044066,0.287229,0.140161,0.427329,0.463674,0.481988,0
0.11982,0.097247,0.478351,0.675196,0.785652,0.294034,0.368118,0.412908,0.319962,0.405419,1
0.547647,0.539983,0.634772,0.110498,0.739709,-0.115714,1.19825,0.488062,1.022592,1.160353,1
0.779003,0.845819,0.354208,0.414101,0.321021,0.444769,1.012827,0.851461,0.390526,0.683272,1
0.440081,0.200234,0.485217,0.737799,0.140462,0.148115,0.215621,0.555068,0.322962,0.350059,0
0.379932,0.18606,0.489035,0.691104,0.092449,0.198223,0.200949,0.525285,0.357835,0.338053,0
0.113235,0.077998,0.993124,0.122323,0.714956,0.674787,0.625739,0.852563,0.25443,0.333613,0
0.208244,0.336086,0.384612,0.778819,0.232273,0.201944,0.277903,0.588114,0.247574,0.407762,0
0.718859,0.661598,0.326342,0.528826,0.460317,0.301946,1.026332,0.661871,0.166662,0.437132,1
0.250512,-0.233959,0.29668,-0.350746,0.193881,0.414286,-0.123709,1.136684,0.561068,0.558026,0
0.120342,0.098668,0.473775,0.678158,0.783751,0.300316,0.36412,0.403121,0.315421,0.411276,1
0.652732,0.564102,0.393042,0.545392,0.367779,0.341778,0.893953,0.802754,0.226838,0.470588,1
0.621556,0.634226,1.214826,0.523146,0.328535,0.858361,0.601143,1.027596,0.428819,-0.002892,0
0.315632,0.308937,0.542473,0.868609,0.263289,0.328648,0.431042,0.610354,0.144959,0.393872,0
0.092272,0.148074,0.849239,0.073446,0.987161,0.237097,0.574574,1.207784,0.157484,-0.129321,0
0.754898,0.95829,0.963821,0.718719,0.097122,0.019797,0.681853,0.793052,0.197055,0.964868,1
0.374124,0.638932,0.080807,0.458838,0.601016,0.356734,0.385697,0.750784,0.549587,0.272708,0
-0.048997,0.425914,0.35925,0.867114,0.547153,0.596131,0.628827,0.829282,0.31436,0.439588,0
0.023724,0.602758,0.302254,0.460676,-0.08192,-0.082789,-0.205932,0.752892,0.2486,0.115166,0
0.106032,0.098583,0.467128,0.682378,0.794967,0.291291,0.362487,0.408985,0.318613,0.397569,1
0.270027,0.545018,0.119162,0.279477,0.442414,0.602906,0.628859,0.28546,0.530527,0.105151,0
0.233035,0.691739,0.792425,0.640766,0.445407,0.430798,-0.039621,0.91357,0.517204,0.60372,1
0.058878,0.250519,0.162151,0.296286,0.780365,0.163572,1.020054,0.818489,0.401764,0.929421,1
0.498805,0.595613,0.189334,0.481643,0.519334,0.261678,1.032282,0.540643,0.394087,0.376474,1
0.116451,0.091819,0.472687,0.682543,0.78974,0.298922,0.369894,0.41001,0.314037,0.40686,1
0.405095,0.216014,0.460764,0.706519,0.122424,0.126975,0.176246,0.59588,0.405118,0.400285,0
0.348552,0.428887,0.380952,-0.631744,0.541112,0.978366,1.469759,0.476392,0.709226,0.923381,1
0.140628,0.740482,0.966523,0.332414,0.172391,0.193015,0.141869,0.927495,0.777018,1.064861,1
0.292358,0.276283,0.8568,0.133126,0.848761,0.48386,0.378777,0.759089,0.42404,0.168164,0
0.094039,0.378845,0.521274,0.868593,0.566839,0.618934,0.60103,0.90341,0.24972,0.298809,0
0.537743,0.736829,0.26946,0.331593,0.47582,0.358627,1.011024,0.773504,0.356891,0.560563,1
0.50477,0.539113,0.555636,0.686564,0.16858,0.11979,0.905597,0.636054,0.023995,0.433509,1
-0.09279,0.439749,0.027012,0.339559,0.758826,0.292528,1.156744,0.765167,0.61441,0.672641,1
0.131223,0.085156,0.459162,0.676494,0.803518,0.303375,0.355231,0.414013,0.310393,0.401902,1
-0.024571,0.652654,0.911848,0.217108,1.435192,0.630037,0.636473,0.219099,-0.210995,0.17622,1
-0.199266,0.09535,0.223916,0.349444,0.499413,0.446372,0.949515,0.521772,0.581637,0.647024,1
0.665202,0.459556,1.268756,-0.02441,0.800844,-0.066531,0.034709,0.687624,0.485278,0.218621,0
0.93755,-0.158647,-0.211722,0.018632,1.097669,-0.406257,0.564371,0.586636,1.382809,1.139271,1
-0.012119,0.230781,0.05691,0.145575,0.760388,0.133019,0.954625,0.659087,0.47501,0.764787,1
0.510948,-0.071458,0.652627,0.828537,0.616955,0.080315,0.726477,0.533609,0.736943,0.164191,0
0.402523,0.069613,1.211154,0.072346,0.550708,0.436997,-0.171651,1.120253,0.655489,0.216796,0
0.633028,0.349366,0.702622,0.851017,0.072762,0.588358,-0.041085,0.385451,0.565542,0.301442,0
0.323098,0.34258,0.890703,0.243761,1.069806,0.464383,0.4022,0.892321,0.209918,0.280831,0
0.119745,0.096633,0.4747,0.68129,0.787464,0.294568,0.363814,0.415304,0.316411,0.402557,1
0.325542,0.416236,0.276819,0.4315,0.399244,-0.274971,0.124034,0.660577,0.883571,0.070131,0
0.739245,-0.007491,1.088243,0.713956,1.173086,0.894904,0.910084,0.578105,0.158134,0.360157,1
0.360597,0.443761,0.240644,0.610831,0.604018,0.213087,0.873444,0.951225,0.370578,0.534304,1
0.262676,0.436664,0.139346,0.668088,0.462075,0.202116,0.502172,0.511109,0.768008,0.402124,0
0.523033,0.939041,0.885798,0.828833,-0.011171,0.028276,0.657139,0.553319,-0.011666,0.734204,1
0.190393,0.371892,0.988234,0.011674,0.732415,0.665767,0.335278,0.828684,0.373248,0.145792,0
0.016819,0.241815,0.033537,0.134379,0.774053,0.105949,0.989971,0.669424,0.476744,0.779216,1
0.335796,0.250019,0.878157,0.104488,0.796131,0.519209,0.427291,0.810486,0.430974,0.170628,0
0.397434,0.154924,0.246068,0.102485,0.7538,-0.155043,1.490725,0.141223,1.028409,0.49449,1
0.786799,1.03447,0.826454,0.634141,0.049405,-0.053775,0.598812,0.793921,0.240718,0.86114,1
0.277951,0.214491,0.975814,0.182842,0.82121,0.5126,0.300934,0.880338,0.495918,0.090264,0
-0.01675,0.494704,0.726192,1.164658,0.85888,0.320375,0.72164,1.214279,0.61464,0.259102,0
0.53661,0.922682,0.851563,0.745552,0.057933,0.043945,0.569118,0.861676,0.192071,0.830562,1
0.016046,0.197414,0.011768,0.139339,0.791309,0.072047,1.028515,0.710425,0.516546,0.798847,1
0.363063,-0.341386,0.94332,1.10142,-0.211726,0.411356,0.828886,1.155194,0.162185,-0.249192,0
0.241368,0.173721,0.881906,0.344423,0.964337,0.273687,0.728017,0.491957,0.234856,0.240549,0
0.299433,0.256317,0.918288,0.075035,0.777015,0.551724,0.459175,0.76025,0.447082,0.205602,0
0.370753,0.352088,0.65618,0.019856,0.150049,-0.214156,0.503013,1.013359,0.33572,0.524457,1
0.727147,-0.091144,0.753072,0.57573,0.057996,-0.088072,-0.003214,0.353223,0.63014,-0.015827,0
0.375874,-0.26746,0.053052,0.35944,0.353334,-0.337765,0.027683,0.471816,0.362379,0.548124,0
0.031499,0.1339,0.340394,0.750159,0.245447,0.683632,0.806915,0.315968,0.88562,0.460319,1
0.504711,1.071457,0.651555,0.517562,-0.001562,0.214199,0.814683,1.027521,0.393378,0.977347,1
0.620851,0.889952,-0.383363,0.370963,0.366427,-0.137337,0.705956,0.631034,0.592948,-0.032446,0
0.526034,0.440189,0.167778,0.476696,0.194548,0.379976,1.153796,0.434709,0.341063,0.733556,1
0.489486,0.057432,0.38423,0.778521,0.119148,0.318789,0.242983,0.669784,0.40283,0.334133,0
0.679689,0.017484,0.092126,0.1901,0.214115,-0.519477,0.405314,0.638197,0.030092,-0.086489,0
0.811789,0.555518,0.500603,0.632679,0.826007,0.46737,0.089048,0.569867,0.431204,0.391318,1
0.769116,0.831238,0.106716,0.407827,0.080313,0.225554,1.096388,0.349584,-0.058759,0.826652,1
-0.029002,0.320659,0.670508,0.750574,0.780681,0.569509,0.401257,0.79604,0.211723,0.540023,0
0.293899,0.653297,0.820808,0.068323,0.111311,0.81334,0.225523,0.996953,0.739405,1.148114,1
0.106094,0.07203,0.474923,0.701629,0.78061,0.282546,0.373142,0.408147,0.305007,0.398704,1
0.800203,0.516497,0.416539,0.600301,0.67678,0.333805,0.00684,0.711732,0.306225,0.411588,1
0.322935,0.009309,1.073162,-0.249047,0.958549,0.615528,0.535869,0.849758,0.151024,-0.064716,0
0.702704,0.346503,0.573269,0.890741,0.751002,0.598486,0.307645,0.674773,0.320961,0.320164,1
0.027811,0.246472,0.026918,0.169852,0.7913,0.088978,1.00226,0.650784,0.488034,0.756481,1
0.11603,0.090504,0.474264,0.681716,0.790758,0.301252,0.369928,0.410564,0.314076,0.407984,1
0.296949,-0.385223,0.469219,2.158038,2.058967,0.88132,1.242544,0.759403,0.823758,-0.180276,1
0.232993,0.227894,-0.283642,-0.386302,1.412355,1.11694,1.041229,-0.125495,-0.243325,0.075541,1
0.030285,-0.20207,0.122247,-0.061689,0.523776,0.512714,1.314835,1.153768,-0.138556,0.173316,1
0.900487,0.462758,0.480522,0.686161,0.8228,0.451273,0.171495,0.672723,0.350914,0.426566,1
0.479128,0.282526,1.022959,0.076925,0.809658,0.668809,0.669333,0.967957,0.450259,0.273148,0
0.113723,0.21387,0.576843,0.772855,0.713403,0.672355,0.714619,1.032951,0.080159,0.161588,0
0.118105,0.698526,0.517258,0.858287,0.093011,-0.230109,0.413367,0.529869,1.028523,0.201094,0
0.363357,0.836528,0.50588,0.246286,0.305773,0.415604,0.649443,0.72936,-0.018525,0.423948,1
0.478944,0.851044,0.702024,0.072948,0.581614,0.827849,0.529759,0.586528,0.695659,0.54131,1
0.256646,0.249913,0.778513,0.195055,0.753508,0.605792,0.479279,0.779736,0.499673,0.232217,0
0.773702,0.969427,0.776553,0.567442,0.146847,0.103669,0.81232,0.71976,0.23436,0.969994,1
0.328627,0.387024,0.156472,0.613249,0.357878,0.171947,0.387856,0.599796,0.776316,0.468946,0
0.702563,0.885973,0.923777,0.663772,0.044088,-0.017082,0.66813,0.765982,0.108385,0.921863,1
0.725919,0.86654,0.900651,0.652657,0.06897,0.064983,0.728534,0.792438,0.133084,0.935893,1
0.540277,-0.502315,0.412708,0.511104,0.534147,0.836593,-0.414533,-0.263154,0.495362,0.174493,0
0.718712,0.919419,0.917146,0.707085,0.050962,-0.001265,0.726935,0.812482,0.176039,0.929124,1
0.15214,0.150375,0.363885,0.828441,0.589332,0.389084,0.545635,1.015134,0.14149,0.421734,0
0.874327,0.262985,-0.139404,1.503586,0.614815,-0.079015,0.739586,1.113612,1.061464,-0.300895,1
0.259116,0.532287,0.820228,0.325693,0.593753,0.217949,0.048844,0.945743,0.535756,0.652122,1
0.345255,0.197803,0.4586,0.659259,0.115808,0.206794,0.163041,0.510933,0.323631,0.350185,0
-0.638212,0.28251,-0.223387,-0.030332,0.234509,0.186596,0.358573,1.123923,0.722022,1.121795,1
0.288293,0.620356,1.226079,0.304854,0.279318,0.683359,0.465981,0.536745,0.788278,1.167229,1
0.347143,0.344086,0.619374,0.803321,-0.002153,0.059218,-0.02731,0.530704,0.398218,0.412643,0
-0.042003,0.549118,0.869732,1.008541,0.490049,0.520115,0.194885,0.192248,0.350546,0.488928,0
0.660343,0.740904,0.31019,0.384213,0.289613,0.280801,0.91401,0.666863,0.260038,0.580321,1
0.23742,0.185616,0.1331,0.379147,0.540224,0.618919,0.777112,0.704359,0.015233,0.515242,1
0.227381,0.235179,0.136392,0.45166,0.224643,0.314309,0.620819,0.809388,0.771327,0.605483,0
-0.096654,0.861867,-0.037378,0.245988,0.325741,0.326692,0.034151,0.673287,0.309384,0.2342,0
0.771702,0.865329,0.941734,0.766169,0.285196,-0.2044,0.699671,0.830585,0.0354,0.898003,1
0.280303,0.759077,0.821732,0.609903,0.756412,0.584154,0.211909,1.080675,0.469952,0.63135,1
0.42771,0.639689,-0.113876,0.580207,0.258024,-0.018095,0.228356,0.415553,0.52878,0.566419,0
0.378703,0.548706,0.826895,0.574167,0.499664,0.418541,0.136692,0.845836,0.654029,0.713014,1
0.219787,0.375491,0.075644,0.498459,0.489619,0.220631,0.328034,0.441684,0.825981,0.378855,0
0.118525,0.089871,0.473321,0.684871,0.793629,0.30226,0.368569,0.41357,0.315904,0.410442,1
0.703999,-0.139998,0.492345,-0.386636,1.160716,0.539103,1.001696,1.240004,0.162566,0.046188,0
0.792902,1.184311,0.930901,0.436448,-0.110155,0.124026,0.888517,1.040182,-0.136165,0.786537,1
0.116889,0.092937,0.475535,0.680011,0.791006,0.29945,0.373257,0.411874,0.31445,0.407603,1
0.279152,0.364338,0.22649,0.48264,-0.136711,0.190872,-0.011945,0.718787,0.549086,0.489794,0
0.799705,0.492222,0.855654,0.883423,0.494629,0.796066,-0.239798,0.374341,0.559309,0.684853,1
0.609576,0.778126,0.274909,0.354726,0.367283,0.348285,1.032279,0.749305,0.25775,0.538797,1
0.728407,0.880287,0.976432,0.706567,0.06436,0.018217,0.731419,0.799023,0.131226,0.883225,1
0.227432,0.338291,0.916082,0.131736,0.714634,0.405732,0.404138,0.714255,0.479285,0.267926,0
0.436762,0.392161,0.771097,0.712893,0.612896,0.436354,0.065626,0.864835,0.761741,0.583721,1
0.307181,0.21805,0.864902,0.274682,0.772426,0.403988,0.43447,0.883984,0.595986,0.229168,0
0.119704,0.090857,0.485668,0.685223,0.785088,0.310722,0.360906,0.400774,0.306355,0.409679,1
-0.095675,0.264609,-0.042184,0.11644,0.800261,0.032383,0.923222,0.799545,0.379463,0.71531,1
0.500404,0.655125,0.425198,0.276733,0.418273,0.356336,0.916264,0.721009,0.38263,0.477739,1
0.414523,0.614524,0.894812,0.59326,0.424415,0.414079,0.190672,0.887669,0.721214,0.783118,1
0.376064,0.573026,0.816303,0.56602,0.484381,0.410878,0.157053,0.841731,0.669554,0.730675,1
0.267257,0.213481,0.562062,0.652678,0.665379,0.568701,0.008281,0.672655,0.469877,1.05749,1
0.03233,1.089945,0.757082,0.3885,0.132948,0.351861,0.313017,0.867542,0.177305,0.691167,1
0.145314,0.107341,0.460964,0.690345,0.79916,0.31371,0.376291,0.383473,0.345241,0.400889,1
0.214877,-0.023124,0.044923,0.688364,-0.036183,0.429264,-0.064823,0.259659,-0.025891,0.937739,0
0.438917,0.217262,0.54022,0.744974,0.189497,0.103862,0.213284,0.50154,0.289012,0.27047,0
0.369778,0.487382,0.030458,0.688784,0.460156,0.170245,0.465903,0.537236,0.836581,0.511164,0
0.38508,0.596542,0.781794,0.590189,0.492988,0.414741,0.103484,0.869512,0.613854,0.682905,1
0.405549,0.103949,0.43109,0.66133,-0.020527,0.226609,0.135192,0.480776,0.259231,0.300005,0
0.05797,0.345841,0.02298,0.055168,0.810456,0.16407,1.037459,0.75417,0.57212,0.706805,1
0.014029,0.248663,0.040105,0.147601,0.785534,0.110558,0.982563,0.676228,0.490915,0.764823,1
0.561171,0.379288,0.891673,0.008462,0.758042,0.246771,0.508079,1.083673,0.282839,0.243448,0
0.208177,-0.165596,0.27054,0.38203,1.220131,0.128081,0.493174,0.361758,0.672905,0.448431,1
0.653029,0.934518,0.977147,0.70234,0.083515,-0.054673,0.761128,0.732711,0.194164,0.936165,1
0.474822,0.122587,1.194936,0.011146,0.699292,0.391836,0.12161,0.675247,-0.076897,0.637142,0
0.295836,0.123893,0.331666,0.207025,0.797245,0.237738,0.611794,0.694927,0.44006,0.49134,0
-0.316201,-0.12785,0.273563,0.206949,1.42485,0.759198,0.90841,0.955893,0.354942,0.570356,1
0.372633,0.223578,0.420817,0.759756,0.102095,0.129229,0.12333,0.582888,0.325714,0.327077,0
0.160823,0.340791,0.915525,-0.075933,0.703809,0.373071,0.362008,0.826935,0.42239,0.204258,0
0.412327,0.301535,0.059034,1.163602,0.771981,0.254242,0.426317,0.925217,0.821256,0.527294,1
0.363299,0.308945,0.792895,0.174086,0.809874,0.377983,0.730093,0.63528,0.201614,0.457763,0
0.49458,0.187987,0.574402,0.800078,0.172982,0.178211,0.202402,0.521573,0.251631,0.408381,0
0.28724,0.610413,0.481711,0.900126,0.749052,0.291002,0.774469,1.145381,0.34397,0.473354,0
0.15292,0.35528,1.27341,-0.10858,0.968154,0.820421,0.369233,1.043669,0.388258,0.106725,0
0.113346,0.086628,0.479867,0.686006,0.784058,0.298499,0.371465,0.41069,0.318786,0.40443,1
0.052526,0.352789,0.481467,0.907348,0.570731,0.552653,0.574425,0.899257,0.220558,0.318479,0
-0.002234,0.347503,0.921699,-0.056486,0.761672,0.74658,0.85254,0.749135,0.288532,0.198166,0
0.363109,0.188662,0.467245,0.702774,0.08496,0.217496,0.190102,0.513589,0.333208,0.343899,0
0.135097,1.130532,-0.440176,1.123799,0.27172,0.124623,0.096348,0.478208,0.925671,-0.353809,0
0.190828,0.248673,0.335709,0.876779,0.689488,0.616052,0.562833,0.876385,0.149496,0.205727,0
0.533651,0.762438,1.077683,0.526375,0.133768,-0.106961,0.57455,0.725192,0.086746,1.059797,1
0.192829,0.784173,0.578759,0.169468,0.539282,0.556636,0.521851,0.591759,0.864169,0.617669,1
0.118277,0.28533,0.240874,0.465134,0.103698,0.190929,0.405821,0.32555,0.456941,0.26557,0
0.421236,0.804416,1.01989,0.578447,0.444016,0.203727,-0.161251,0.672485,0.962195,1.035904,1
0.331932,0.426801,0.127044,0.675782,0.435349,0.160344,0.482543,0.577434,0.713539,0.396015,0
0.398488,0.174048,0.471017,0.673707,0.096484,0.186819,0.186749,0.518173,0.334677,0.324008,0
0.40848,0.232631,0.882865,0.058268,0.814895,0.620403,0.453908,0.756748,0.461147,0.092666,0
0.037306,0.379302,0.477274,0.952168,0.560355,0.512684,0.576013,0.890882,0.2394,0.288247,0
0.114363,0.316941,0.43795,0.88877,0.523055,0.464796,0.621696,0.820224,0.153511,0.386037,0
0.226189,-0.311761,-0.515416,-0.355485,0.401323,0.544775,0.490576,0.305719,0.759703,0.825413,1
-0.112095,0.287563,0.476743,0.902046,0.549088,0.382905,0.800293,0.678493,0.425581,0.399034,0
0.042245,0.226276,0.062034,0.150528,0.814568,0.131809,0.967377,0.675059,0.495386,0.735524,1
0.571524,0.508937,0.555522,0.482127,0.341504,0.311004,0.832693,0.445501,0.212823,0.703628,1
0.74554,0.867588,0.254029,0.260151,-0.023302,0.089455,0.501865,0.100693,1.213383,-0.064542,0
0.393728,0.20369,0.489887,0.687599,0.088368,0.19789,0.192131,0.544515,0.348234,0.325245,0
-0.074542,0.193037,0.494388,0.324569,0.825041,-0.365673,1.30356,0.384754,0.689132,0.885099,1
